argv[0]=
argv[0]=
pybullet build time: Nov 28 2023 23:52:03
global_step=1120000, episodic_return=1456.7152099609375
SPS: 829
global_step=1121000, episodic_return=1456.8387451171875
global_step=1122000, episodic_return=1490.79248046875
SPS: 829
global_step=1123000, episodic_return=1541.3897705078125
global_step=1124000, episodic_return=1460.5250244140625
SPS: 829
global_step=1125000, episodic_return=1482.400146484375
global_step=1126000, episodic_return=1515.6966552734375
SPS: 829
global_step=1127000, episodic_return=1524.220947265625
global_step=1128000, episodic_return=1466.23828125
SPS: 829
global_step=1129000, episodic_return=1519.9117431640625
global_step=1130000, episodic_return=1569.9442138671875
SPS: 830
global_step=1131000, episodic_return=1459.90478515625
global_step=1132000, episodic_return=1521.393310546875
SPS: 830
global_step=1133000, episodic_return=1472.1895751953125
global_step=1134000, episodic_return=1501.6767578125
SPS: 830
global_step=1135000, episodic_return=1410.7808837890625
global_step=1136000, episodic_return=1442.8868408203125
SPS: 830
global_step=1137000, episodic_return=1551.3563232421875
global_step=1138000, episodic_return=1503.077880859375
SPS: 831
global_step=1139000, episodic_return=1441.5228271484375
global_step=1140000, episodic_return=1458.33349609375
SPS: 831
global_step=1141000, episodic_return=509.7074279785156
global_step=1142000, episodic_return=1527.4381103515625
SPS: 831
global_step=1143000, episodic_return=1433.597412109375
global_step=1144000, episodic_return=1443.2784423828125
SPS: 831
global_step=1145000, episodic_return=1489.73681640625
global_step=1146000, episodic_return=1460.5838623046875
SPS: 831
global_step=1147000, episodic_return=1523.6156005859375
global_step=1148000, episodic_return=1415.9053955078125
SPS: 832
global_step=1149000, episodic_return=1448.9730224609375
global_step=1150000, episodic_return=1501.71142578125
SPS: 832
global_step=1151000, episodic_return=1533.0687255859375
global_step=1152000, episodic_return=1517.5926513671875
global_step=1153000, episodic_return=1483.4619140625
SPS: 832
global_step=1154000, episodic_return=1502.8819580078125
global_step=1155000, episodic_return=1496.62255859375
SPS: 832
global_step=1156000, episodic_return=1542.2706298828125
global_step=1157000, episodic_return=1455.5302734375
SPS: 832
global_step=1158000, episodic_return=1432.5087890625
global_step=1159000, episodic_return=1504.1668701171875
SPS: 833
global_step=1160000, episodic_return=1489.6937255859375
global_step=1161000, episodic_return=1428.856201171875
SPS: 833
global_step=1162000, episodic_return=1483.943603515625
global_step=1163000, episodic_return=1459.6448974609375
SPS: 833
global_step=1164000, episodic_return=1425.324462890625
global_step=1165000, episodic_return=1504.959716796875
SPS: 833
global_step=1166000, episodic_return=1442.59423828125
global_step=1167000, episodic_return=1442.759033203125
SPS: 833
global_step=1168000, episodic_return=1515.163818359375
global_step=1169000, episodic_return=1451.24462890625
SPS: 834
global_step=1170000, episodic_return=1452.6495361328125
global_step=1171000, episodic_return=1481.7498779296875
SPS: 834
global_step=1172000, episodic_return=1419.5367431640625
global_step=1173000, episodic_return=1427.83837890625
SPS: 834
global_step=1174000, episodic_return=1392.5152587890625
global_step=1175000, episodic_return=1484.033935546875
SPS: 834
global_step=1176000, episodic_return=1303.0255126953125
global_step=1177000, episodic_return=1463.8743896484375
SPS: 834
global_step=1178000, episodic_return=1404.3372802734375
global_step=1179000, episodic_return=1470.3427734375
SPS: 835
global_step=1180000, episodic_return=1416.9375
global_step=1181000, episodic_return=1463.7744140625
SPS: 835
global_step=1182000, episodic_return=1496.90625
global_step=1183000, episodic_return=1523.74072265625
SPS: 835
global_step=1184000, episodic_return=1547.7213134765625
global_step=1185000, episodic_return=1546.609130859375
SPS: 835
global_step=1186000, episodic_return=1470.122314453125
global_step=1187000, episodic_return=1548.220458984375
SPS: 835
global_step=1188000, episodic_return=1516.281494140625
global_step=1189000, episodic_return=1470.9984130859375
SPS: 836
global_step=1190000, episodic_return=1543.3924560546875
global_step=1191000, episodic_return=1551.4522705078125
SPS: 836
global_step=1192000, episodic_return=1512.5023193359375
global_step=1193000, episodic_return=1491.034912109375
SPS: 836
global_step=1194000, episodic_return=1511.4287109375
global_step=1195000, episodic_return=1442.5565185546875
global_step=1196000, episodic_return=1498.8800048828125
SPS: 836
global_step=1197000, episodic_return=1514.746337890625
global_step=1198000, episodic_return=1513.8675537109375
SPS: 836
global_step=1199000, episodic_return=1490.703857421875
global_step=1200000, episodic_return=1551.0057373046875
SPS: 837
global_step=1201000, episodic_return=1533.822998046875
global_step=1202000, episodic_return=1473.137451171875
SPS: 837
global_step=1203000, episodic_return=1528.43408203125
global_step=1204000, episodic_return=1509.82763671875
SPS: 837
global_step=1205000, episodic_return=1556.568115234375
global_step=1206000, episodic_return=1529.73291015625
SPS: 837
global_step=1207000, episodic_return=1519.48193359375
global_step=1208000, episodic_return=1534.6875
SPS: 837
global_step=1209000, episodic_return=1535.6630859375
global_step=1210000, episodic_return=1547.7867431640625
SPS: 838
global_step=1211000, episodic_return=1493.1431884765625
global_step=1212000, episodic_return=1533.0665283203125
SPS: 838
global_step=1213000, episodic_return=1487.3006591796875
global_step=1214000, episodic_return=1527.217041015625
SPS: 838
global_step=1215000, episodic_return=1461.2359619140625
global_step=1216000, episodic_return=1582.37353515625
SPS: 838
global_step=1217000, episodic_return=1541.3896484375
global_step=1218000, episodic_return=1515.11181640625
SPS: 838
global_step=1219000, episodic_return=1522.955078125
global_step=1220000, episodic_return=1439.8121337890625
SPS: 839
global_step=1221000, episodic_return=1493.871826171875
global_step=1222000, episodic_return=1510.99853515625
SPS: 839
global_step=1223000, episodic_return=1490.095458984375
global_step=1224000, episodic_return=1597.9324951171875
SPS: 839
global_step=1225000, episodic_return=1527.2650146484375
global_step=1226000, episodic_return=1509.4022216796875
SPS: 839
global_step=1227000, episodic_return=1524.622314453125
global_step=1228000, episodic_return=1516.2269287109375
SPS: 839
global_step=1229000, episodic_return=1500.064453125
global_step=1230000, episodic_return=1443.6182861328125
SPS: 839
global_step=1231000, episodic_return=1503.726806640625
global_step=1232000, episodic_return=1522.0931396484375
SPS: 840
global_step=1233000, episodic_return=1542.976318359375
global_step=1234000, episodic_return=1519.4677734375
SPS: 840
global_step=1235000, episodic_return=1512.2003173828125
global_step=1236000, episodic_return=1506.342529296875
SPS: 840
global_step=1237000, episodic_return=1405.1519775390625
global_step=1238000, episodic_return=1519.6600341796875
global_step=1239000, episodic_return=1405.04736328125
SPS: 840
global_step=1240000, episodic_return=1530.4508056640625
global_step=1241000, episodic_return=1469.4951171875
SPS: 840
global_step=1242000, episodic_return=1496.8897705078125
global_step=1243000, episodic_return=1489.518798828125
SPS: 840
global_step=1244000, episodic_return=1549.4979248046875
global_step=1245000, episodic_return=1555.5980224609375
SPS: 841
global_step=1246000, episodic_return=1553.25390625
global_step=1247000, episodic_return=1501.202880859375
SPS: 841
global_step=1248000, episodic_return=1607.233154296875
global_step=1249000, episodic_return=1555.231201171875
SPS: 841
global_step=1250000, episodic_return=1541.4671630859375
global_step=1251000, episodic_return=1534.5228271484375
SPS: 841
global_step=1252000, episodic_return=1465.328857421875
global_step=1253000, episodic_return=1508.058837890625
SPS: 841
global_step=1254000, episodic_return=1522.7137451171875
global_step=1255000, episodic_return=1517.7523193359375
SPS: 842
global_step=1256000, episodic_return=1540.4443359375
global_step=1257000, episodic_return=1448.3052978515625
SPS: 842
global_step=1258000, episodic_return=1527.9888916015625
global_step=1259000, episodic_return=1516.963623046875
SPS: 842
global_step=1260000, episodic_return=1445.14990234375
global_step=1261000, episodic_return=1488.807373046875
SPS: 842
global_step=1262000, episodic_return=1509.208251953125
global_step=1263000, episodic_return=1520.70556640625
SPS: 842
global_step=1264000, episodic_return=1575.484130859375
global_step=1265000, episodic_return=1526.6666259765625
SPS: 843
global_step=1266000, episodic_return=1507.9676513671875
global_step=1267000, episodic_return=1550.902587890625
SPS: 843
global_step=1268000, episodic_return=1580.730712890625
global_step=1269000, episodic_return=1539.0550537109375
SPS: 843
global_step=1270000, episodic_return=1516.85498046875
global_step=1271000, episodic_return=1590.49462890625
SPS: 843
global_step=1272000, episodic_return=1546.7220458984375
global_step=1273000, episodic_return=1526.623046875
SPS: 843
global_step=1274000, episodic_return=1523.7186279296875
global_step=1275000, episodic_return=1526.671142578125
SPS: 843
global_step=1276000, episodic_return=1534.4671630859375
global_step=1277000, episodic_return=1543.219970703125
SPS: 844
global_step=1278000, episodic_return=1554.1812744140625
global_step=1279000, episodic_return=1559.846435546875
global_step=1280000, episodic_return=1520.8118896484375
SPS: 844
global_step=1281000, episodic_return=1527.413818359375
global_step=1282000, episodic_return=1523.221923828125
SPS: 844
global_step=1283000, episodic_return=1534.2203369140625
global_step=1284000, episodic_return=1467.0797119140625
SPS: 844
global_step=1285000, episodic_return=1533.024658203125
global_step=1286000, episodic_return=1523.688720703125
SPS: 844
global_step=1287000, episodic_return=1548.5352783203125
global_step=1288000, episodic_return=1560.52685546875
SPS: 845
global_step=1289000, episodic_return=1542.086181640625
global_step=1290000, episodic_return=1510.0975341796875
SPS: 845
global_step=1291000, episodic_return=1489.619873046875
global_step=1292000, episodic_return=1550.5333251953125
SPS: 845
global_step=1293000, episodic_return=1501.07080078125
global_step=1294000, episodic_return=1595.2445068359375
SPS: 845
global_step=1295000, episodic_return=1543.4197998046875
global_step=1296000, episodic_return=1546.1627197265625
SPS: 845
global_step=1297000, episodic_return=1566.2032470703125
global_step=1298000, episodic_return=1583.945068359375
SPS: 845
global_step=1299000, episodic_return=1538.827392578125
global_step=1300000, episodic_return=1532.92626953125
SPS: 846
global_step=1301000, episodic_return=1578.028076171875
global_step=1302000, episodic_return=1530.9195556640625
SPS: 846
global_step=1303000, episodic_return=1559.7314453125
global_step=1304000, episodic_return=1561.33837890625
SPS: 846
global_step=1305000, episodic_return=1607.4423828125
global_step=1306000, episodic_return=1570.8170166015625
SPS: 846
global_step=1307000, episodic_return=1491.06884765625
global_step=1308000, episodic_return=1574.9766845703125
SPS: 846
global_step=1309000, episodic_return=1524.329833984375
global_step=1310000, episodic_return=1574.884033203125
SPS: 846
global_step=1311000, episodic_return=1535.458984375
global_step=1312000, episodic_return=1531.3670654296875
SPS: 847
global_step=1313000, episodic_return=1512.9788818359375
global_step=1314000, episodic_return=-451.18475341796875
SPS: 847
global_step=1315000, episodic_return=1437.64453125
global_step=1316000, episodic_return=1496.2772216796875
SPS: 847
global_step=1317000, episodic_return=1557.93798828125
global_step=1318000, episodic_return=1584.43115234375
SPS: 847
global_step=1319000, episodic_return=1593.5567626953125
global_step=1320000, episodic_return=1540.562255859375
SPS: 847
global_step=1321000, episodic_return=1404.29541015625
global_step=1322000, episodic_return=1575.90673828125
global_step=1323000, episodic_return=1529.397216796875
SPS: 847
global_step=1324000, episodic_return=1602.814208984375
global_step=1325000, episodic_return=1550.634033203125
SPS: 848
global_step=1326000, episodic_return=1526.748291015625
global_step=1327000, episodic_return=1605.460693359375
SPS: 848
global_step=1328000, episodic_return=1503.2935791015625
global_step=1329000, episodic_return=1573.3604736328125
SPS: 848
global_step=1330000, episodic_return=1519.8349609375
global_step=1331000, episodic_return=1502.041015625
SPS: 848
global_step=1332000, episodic_return=1519.9385986328125
global_step=1333000, episodic_return=1565.818603515625
SPS: 848
global_step=1334000, episodic_return=1600.037109375
global_step=1335000, episodic_return=1537.6014404296875
SPS: 848
global_step=1336000, episodic_return=1514.5494384765625
global_step=1337000, episodic_return=1595.269287109375
SPS: 849
global_step=1338000, episodic_return=1574.1953125
global_step=1339000, episodic_return=1508.54296875
SPS: 849
global_step=1340000, episodic_return=1534.147216796875
global_step=1341000, episodic_return=1597.9654541015625
SPS: 849
global_step=1342000, episodic_return=1623.3240966796875
global_step=1343000, episodic_return=1593.707275390625
SPS: 849
global_step=1344000, episodic_return=1592.2332763671875
global_step=1345000, episodic_return=1592.85693359375
SPS: 849
global_step=1346000, episodic_return=1583.031494140625
global_step=1347000, episodic_return=1578.4671630859375
SPS: 849
global_step=1348000, episodic_return=1533.0391845703125
global_step=1349000, episodic_return=1606.218505859375
SPS: 850
global_step=1350000, episodic_return=1591.2777099609375
global_step=1351000, episodic_return=1592.594482421875
SPS: 850
global_step=1352000, episodic_return=1587.2667236328125
global_step=1353000, episodic_return=-403.23345947265625
SPS: 850
global_step=1354000, episodic_return=1541.1153564453125
global_step=1355000, episodic_return=1511.6671142578125
SPS: 850
global_step=1356000, episodic_return=1533.0811767578125
global_step=1357000, episodic_return=1561.1307373046875
SPS: 850
global_step=1358000, episodic_return=1543.7681884765625
global_step=1359000, episodic_return=1504.5911865234375
SPS: 850
global_step=1360000, episodic_return=1484.9410400390625
global_step=1361000, episodic_return=1599.3780517578125
SPS: 850
global_step=1362000, episodic_return=1581.8968505859375
global_step=1363000, episodic_return=1589.2003173828125
SPS: 851
global_step=1364000, episodic_return=1532.4605712890625
global_step=1365000, episodic_return=1594.2474365234375
global_step=1366000, episodic_return=1593.792236328125
SPS: 851
global_step=1367000, episodic_return=1580.1500244140625
global_step=1368000, episodic_return=1581.277587890625
SPS: 851
global_step=1369000, episodic_return=1517.0218505859375
global_step=1370000, episodic_return=1591.3060302734375
SPS: 851
global_step=1371000, episodic_return=1613.715576171875
global_step=1372000, episodic_return=1549.6605224609375
SPS: 851
global_step=1373000, episodic_return=1458.36572265625
global_step=1374000, episodic_return=1551.6185302734375
SPS: 851
global_step=1375000, episodic_return=1565.326416015625
global_step=1376000, episodic_return=1580.5406494140625
SPS: 852
global_step=1377000, episodic_return=1547.7080078125
global_step=1378000, episodic_return=1594.249267578125
SPS: 852
global_step=1379000, episodic_return=1532.916015625
global_step=1380000, episodic_return=1560.6168212890625
SPS: 852
global_step=1381000, episodic_return=1565.3084716796875
global_step=1382000, episodic_return=1571.6068115234375
SPS: 852
global_step=1383000, episodic_return=1627.9014892578125
global_step=1384000, episodic_return=1589.466552734375
SPS: 852
global_step=1385000, episodic_return=1527.3909912109375
global_step=1386000, episodic_return=1527.2901611328125
SPS: 852
global_step=1387000, episodic_return=1557.720947265625
global_step=1388000, episodic_return=1529.865478515625
SPS: 852
global_step=1389000, episodic_return=1516.377685546875
global_step=1390000, episodic_return=1504.7591552734375
SPS: 853
global_step=1391000, episodic_return=1510.4873046875
global_step=1392000, episodic_return=1629.4886474609375
SPS: 853
global_step=1393000, episodic_return=1578.4132080078125
global_step=1394000, episodic_return=1591.2972412109375
SPS: 853
global_step=1395000, episodic_return=1588.1534423828125
global_step=1396000, episodic_return=1583.9056396484375
SPS: 853
global_step=1397000, episodic_return=1577.2042236328125
global_step=1398000, episodic_return=1630.8841552734375
SPS: 853
global_step=1399000, episodic_return=1553.9697265625
global_step=1400000, episodic_return=1469.8077392578125
SPS: 853
global_step=1401000, episodic_return=1586.1346435546875
global_step=1402000, episodic_return=1587.0343017578125
SPS: 854
global_step=1403000, episodic_return=2.4794180393218994
global_step=1404000, episodic_return=1495.407958984375
SPS: 854
global_step=1405000, episodic_return=1559.490966796875
global_step=1406000, episodic_return=1621.7227783203125
SPS: 854
global_step=1407000, episodic_return=1605.44775390625
global_step=1408000, episodic_return=1522.7481689453125
global_step=1409000, episodic_return=1550.5277099609375
SPS: 854
global_step=1410000, episodic_return=1607.2459716796875
global_step=1411000, episodic_return=1661.699951171875
SPS: 854
global_step=1412000, episodic_return=1559.294189453125
global_step=1413000, episodic_return=1547.383544921875
SPS: 854
global_step=1414000, episodic_return=1575.22607421875
global_step=1415000, episodic_return=1514.4388427734375
SPS: 854
global_step=1416000, episodic_return=1562.439697265625
global_step=1417000, episodic_return=1623.0587158203125
SPS: 855
global_step=1418000, episodic_return=1493.5047607421875
global_step=1419000, episodic_return=1561.4825439453125
SPS: 855
global_step=1420000, episodic_return=1561.0675048828125
global_step=1421000, episodic_return=1557.849853515625
SPS: 855
global_step=1422000, episodic_return=1542.228515625
global_step=1423000, episodic_return=1559.4085693359375
SPS: 855
global_step=1424000, episodic_return=1556.0018310546875
global_step=1425000, episodic_return=1577.009765625
SPS: 855
global_step=1426000, episodic_return=1551.2408447265625
global_step=1427000, episodic_return=1552.173828125
SPS: 855
global_step=1428000, episodic_return=1591.02685546875
global_step=1429000, episodic_return=1514.9168701171875
SPS: 855
global_step=1430000, episodic_return=1569.66015625
global_step=1431000, episodic_return=1576.0948486328125
SPS: 856
global_step=1432000, episodic_return=1582.9720458984375
global_step=1433000, episodic_return=1653.1041259765625
SPS: 856
global_step=1434000, episodic_return=1618.413818359375
global_step=1435000, episodic_return=1603.103759765625
SPS: 856
global_step=1436000, episodic_return=1558.2586669921875
global_step=1437000, episodic_return=1572.311279296875
SPS: 856
global_step=1438000, episodic_return=1618.8648681640625
global_step=1439000, episodic_return=1577.559814453125
SPS: 856
global_step=1440000, episodic_return=1467.44970703125
global_step=1441000, episodic_return=1568.931884765625
SPS: 856
global_step=1442000, episodic_return=1613.92822265625
global_step=1443000, episodic_return=1640.675537109375
SPS: 856
global_step=1444000, episodic_return=1562.07421875
global_step=1445000, episodic_return=1563.612060546875
SPS: 857
global_step=1446000, episodic_return=1558.7772216796875
global_step=1447000, episodic_return=1563.7890625
SPS: 857
global_step=1448000, episodic_return=1560.83154296875
global_step=1449000, episodic_return=1478.6341552734375
SPS: 857
global_step=1450000, episodic_return=1584.4168701171875
global_step=1451000, episodic_return=1523.4422607421875
global_step=1452000, episodic_return=1602.0645751953125
SPS: 857
global_step=1453000, episodic_return=1570.9718017578125
global_step=1454000, episodic_return=1535.24365234375
SPS: 857
global_step=1455000, episodic_return=1600.5498046875
global_step=1456000, episodic_return=1584.8533935546875
SPS: 857
global_step=1457000, episodic_return=1588.226318359375
global_step=1458000, episodic_return=1585.364990234375
SPS: 857
global_step=1459000, episodic_return=1568.841796875
global_step=1460000, episodic_return=1582.887939453125
SPS: 858
global_step=1461000, episodic_return=1568.8148193359375
global_step=1462000, episodic_return=1568.8966064453125
SPS: 858
global_step=1463000, episodic_return=1562.0736083984375
global_step=1464000, episodic_return=1546.432373046875
SPS: 858
global_step=1465000, episodic_return=1578.1396484375
global_step=1466000, episodic_return=1580.2147216796875
SPS: 858
global_step=1467000, episodic_return=1507.7425537109375
global_step=1468000, episodic_return=1591.904541015625
SPS: 858
global_step=1469000, episodic_return=1558.674072265625
global_step=1470000, episodic_return=1611.876708984375
SPS: 858
global_step=1471000, episodic_return=1616.2662353515625
global_step=1472000, episodic_return=1596.820556640625
SPS: 858
global_step=1473000, episodic_return=1503.2657470703125
global_step=1474000, episodic_return=1578.17919921875
SPS: 858
global_step=1475000, episodic_return=1570.513916015625
global_step=1476000, episodic_return=1560.970947265625
SPS: 859
global_step=1477000, episodic_return=1620.804931640625
global_step=1478000, episodic_return=1625.8096923828125
SPS: 859
global_step=1479000, episodic_return=1600.6728515625
global_step=1480000, episodic_return=1648.2374267578125
SPS: 859
global_step=1481000, episodic_return=1582.7081298828125
global_step=1482000, episodic_return=1579.91552734375
SPS: 859
global_step=1483000, episodic_return=1648.0260009765625
global_step=1484000, episodic_return=1599.236572265625
SPS: 859
global_step=1485000, episodic_return=1612.2645263671875
global_step=1486000, episodic_return=1600.063720703125
SPS: 859
global_step=1487000, episodic_return=1512.1180419921875
global_step=1488000, episodic_return=1645.0372314453125
SPS: 859
global_step=1489000, episodic_return=1595.5472412109375
global_step=1490000, episodic_return=1644.3145751953125
SPS: 860
global_step=1491000, episodic_return=1556.8341064453125
global_step=1492000, episodic_return=1593.524169921875
SPS: 860
global_step=1493000, episodic_return=1539.6927490234375
global_step=1494000, episodic_return=1565.53515625
global_step=1495000, episodic_return=1561.5152587890625
SPS: 860
global_step=1496000, episodic_return=1601.2977294921875
global_step=1497000, episodic_return=1579.5147705078125
SPS: 860
global_step=1498000, episodic_return=1548.67626953125
global_step=1499000, episodic_return=1467.9910888671875
SPS: 860
global_step=1500000, episodic_return=1488.507568359375
global_step=1501000, episodic_return=1512.204345703125
SPS: 860
global_step=1502000, episodic_return=1578.16748046875
global_step=1503000, episodic_return=1559.982177734375
SPS: 860
global_step=1504000, episodic_return=1497.046142578125
global_step=1505000, episodic_return=1590.1405029296875
SPS: 860
global_step=1506000, episodic_return=1535.13671875
global_step=1507000, episodic_return=1530.4996337890625
SPS: 861
global_step=1508000, episodic_return=1560.2978515625
global_step=1509000, episodic_return=1604.958251953125
SPS: 861
global_step=1510000, episodic_return=1665.9111328125
global_step=1511000, episodic_return=1609.0355224609375
SPS: 861
global_step=1512000, episodic_return=1579.96240234375
global_step=1513000, episodic_return=1573.848876953125
SPS: 861
global_step=1514000, episodic_return=1617.4642333984375
global_step=1515000, episodic_return=1610.589599609375
SPS: 861
global_step=1516000, episodic_return=1538.56005859375
global_step=1517000, episodic_return=1594.8507080078125
SPS: 861
global_step=1518000, episodic_return=1622.1173095703125
global_step=1519000, episodic_return=1606.2921142578125
SPS: 861
global_step=1520000, episodic_return=1633.7281494140625
global_step=1521000, episodic_return=1569.62646484375
SPS: 861
global_step=1522000, episodic_return=1625.6717529296875
global_step=1523000, episodic_return=1593.19970703125
SPS: 862
global_step=1524000, episodic_return=1565.6846923828125
global_step=1525000, episodic_return=1592.9859619140625
SPS: 862
global_step=1526000, episodic_return=1590.36083984375
global_step=1527000, episodic_return=1570.3321533203125
SPS: 862
global_step=1528000, episodic_return=1610.3653564453125
global_step=1529000, episodic_return=1653.2689208984375
SPS: 862
global_step=1530000, episodic_return=1647.938232421875
global_step=1531000, episodic_return=1626.6268310546875
SPS: 862
global_step=1532000, episodic_return=1549.5130615234375
global_step=1533000, episodic_return=1569.7410888671875
SPS: 862
global_step=1534000, episodic_return=1583.9964599609375
global_step=1535000, episodic_return=1623.119873046875
global_step=1536000, episodic_return=1651.216064453125
SPS: 862
global_step=1537000, episodic_return=1614.145263671875
global_step=1538000, episodic_return=1592.4921875
SPS: 862
global_step=1539000, episodic_return=1597.6900634765625
global_step=1540000, episodic_return=1579.4154052734375
SPS: 862
global_step=1541000, episodic_return=1596.1046142578125
global_step=1542000, episodic_return=1569.8948974609375
SPS: 863
global_step=1543000, episodic_return=1597.0758056640625
global_step=1544000, episodic_return=1639.424560546875
SPS: 863
global_step=1545000, episodic_return=1599.65380859375
global_step=1546000, episodic_return=1619.6156005859375
SPS: 863
global_step=1547000, episodic_return=1637.66943359375
global_step=1548000, episodic_return=1553.676025390625
SPS: 863
global_step=1549000, episodic_return=1600.970458984375
global_step=1550000, episodic_return=1652.128662109375
SPS: 863
global_step=1551000, episodic_return=1589.198974609375
global_step=1552000, episodic_return=1566.3521728515625
SPS: 863
global_step=1553000, episodic_return=1584.1868896484375
global_step=1554000, episodic_return=1578.8759765625
SPS: 863
global_step=1555000, episodic_return=1613.7421875
global_step=1556000, episodic_return=1576.672607421875
SPS: 863
global_step=1557000, episodic_return=1596.6365966796875
global_step=1558000, episodic_return=1586.7135009765625
SPS: 863
global_step=1559000, episodic_return=1610.8656005859375
global_step=1560000, episodic_return=1521.671630859375
SPS: 864
global_step=1561000, episodic_return=1545.908935546875
global_step=1562000, episodic_return=1597.32958984375
SPS: 864
global_step=1563000, episodic_return=1574.7481689453125
global_step=1564000, episodic_return=1614.964111328125
SPS: 864
global_step=1565000, episodic_return=1642.8345947265625
global_step=1566000, episodic_return=1591.9486083984375
SPS: 864
global_step=1567000, episodic_return=1633.019775390625
global_step=1568000, episodic_return=1640.7127685546875
SPS: 864
global_step=1569000, episodic_return=1635.7861328125
global_step=1570000, episodic_return=1612.765380859375
SPS: 864
global_step=1571000, episodic_return=1581.4207763671875
global_step=1572000, episodic_return=1578.5482177734375
SPS: 864
global_step=1573000, episodic_return=1516.2586669921875
global_step=1574000, episodic_return=1596.72119140625
SPS: 864
global_step=1575000, episodic_return=1587.0517578125
global_step=1576000, episodic_return=1618.8326416015625
SPS: 864
global_step=1577000, episodic_return=1607.1661376953125
global_step=1578000, episodic_return=1549.130615234375
global_step=1579000, episodic_return=1592.62841796875
SPS: 865
global_step=1580000, episodic_return=1624.0167236328125
global_step=1581000, episodic_return=1570.4002685546875
SPS: 865
global_step=1582000, episodic_return=1620.2982177734375
global_step=1583000, episodic_return=1627.664306640625
SPS: 865
global_step=1584000, episodic_return=1583.771484375
global_step=1585000, episodic_return=1613.6990966796875
SPS: 865
global_step=1586000, episodic_return=1597.767822265625
global_step=1587000, episodic_return=1587.4351806640625
SPS: 865
global_step=1588000, episodic_return=1587.814208984375
global_step=1589000, episodic_return=1630.0074462890625
SPS: 865
global_step=1590000, episodic_return=1584.363037109375
global_step=1591000, episodic_return=1569.314697265625
SPS: 865
global_step=1592000, episodic_return=1650.372802734375
global_step=1593000, episodic_return=1594.4873046875
SPS: 865
global_step=1594000, episodic_return=1586.493408203125
global_step=1595000, episodic_return=1556.646484375
SPS: 866
global_step=1596000, episodic_return=1607.845947265625
global_step=1597000, episodic_return=1582.195556640625
SPS: 866
global_step=1598000, episodic_return=1547.9239501953125
global_step=1599000, episodic_return=1658.656005859375
SPS: 866
global_step=1600000, episodic_return=1606.542236328125
global_step=1601000, episodic_return=1556.7403564453125
SPS: 866
global_step=1602000, episodic_return=1626.0933837890625
global_step=1603000, episodic_return=1580.21826171875
SPS: 866
global_step=1604000, episodic_return=1591.0235595703125
global_step=1605000, episodic_return=1623.6121826171875
SPS: 866
global_step=1606000, episodic_return=1620.0205078125
global_step=1607000, episodic_return=1669.704345703125
SPS: 866
global_step=1608000, episodic_return=1663.9873046875
global_step=1609000, episodic_return=1664.845947265625
SPS: 866
global_step=1610000, episodic_return=1614.869873046875
global_step=1611000, episodic_return=1647.823974609375
SPS: 866
global_step=1612000, episodic_return=1587.63720703125
global_step=1613000, episodic_return=1620.00244140625
SPS: 867
global_step=1614000, episodic_return=1526.1492919921875
global_step=1615000, episodic_return=1642.891845703125
SPS: 867
global_step=1616000, episodic_return=1525.7828369140625
global_step=1617000, episodic_return=1574.6435546875
SPS: 867
global_step=1618000, episodic_return=1636.909912109375
global_step=1619000, episodic_return=1630.745849609375
SPS: 867
global_step=1620000, episodic_return=1616.5013427734375
global_step=1621000, episodic_return=1585.18310546875
global_step=1622000, episodic_return=1548.1170654296875
SPS: 867
global_step=1623000, episodic_return=1669.9827880859375
global_step=1624000, episodic_return=1600.9688720703125
SPS: 867
global_step=1625000, episodic_return=1622.0958251953125
global_step=1626000, episodic_return=1618.0902099609375
SPS: 867
global_step=1627000, episodic_return=1674.4703369140625
global_step=1628000, episodic_return=1605.75634765625
SPS: 867
global_step=1629000, episodic_return=1619.6112060546875
global_step=1630000, episodic_return=1626.4036865234375
SPS: 867
global_step=1631000, episodic_return=1609.2120361328125
global_step=1632000, episodic_return=1644.9168701171875
SPS: 867
global_step=1633000, episodic_return=1587.2939453125
global_step=1634000, episodic_return=1647.522216796875
SPS: 867
global_step=1635000, episodic_return=1612.562255859375
global_step=1636000, episodic_return=1617.255615234375
SPS: 868
global_step=1637000, episodic_return=1662.3240966796875
global_step=1638000, episodic_return=1557.33349609375
SPS: 868
global_step=1639000, episodic_return=1558.57080078125
global_step=1640000, episodic_return=1613.3199462890625
SPS: 868
global_step=1641000, episodic_return=1580.545166015625
global_step=1642000, episodic_return=1673.349609375
SPS: 868
global_step=1643000, episodic_return=1658.1231689453125
global_step=1644000, episodic_return=1659.0108642578125
SPS: 868
global_step=1645000, episodic_return=1665.947021484375
global_step=1646000, episodic_return=1596.8538818359375
SPS: 868
global_step=1647000, episodic_return=1514.650146484375
global_step=1648000, episodic_return=1523.9794921875
SPS: 868
global_step=1649000, episodic_return=1580.86962890625
global_step=1650000, episodic_return=1680.8765869140625
SPS: 868
global_step=1651000, episodic_return=1673.0867919921875
global_step=1652000, episodic_return=1576.5963134765625
SPS: 868
global_step=1653000, episodic_return=1605.5201416015625
global_step=1654000, episodic_return=1652.626220703125
SPS: 869
global_step=1655000, episodic_return=1573.7315673828125
global_step=1656000, episodic_return=1627.931640625
SPS: 869
global_step=1657000, episodic_return=1588.7266845703125
global_step=1658000, episodic_return=1564.9510498046875
SPS: 869
global_step=1659000, episodic_return=1608.9241943359375
